route,pir,total_rec_packtess,tota_rec_flits,rec_ideal_flits_ratio,avg_wireless_util,global_avg_delay_cycles,max_delay_cycles,network_throuput,avg_ip_throuput,total_energy,dynamic_energy,static_energy
XY,0.044,4639,37106,0.732047,0,1473.51,3969,4.12289,0.257681,2.45262e-06,4.77372e-07,1.97525e-06
XY,0.045,4623,36980,0.713349,0,1520.78,4219,4.10889,0.256806,2.4555e-06,4.80252e-07,1.97525e-06
XY,0.045,4602,36835,0.710552,0,1435.1,4557,4.09278,0.255799,2.45112e-06,4.75867e-07,1.97525e-06
XY,0.045,4707,37660,0.726466,0,1505.26,3952,4.18444,0.261528,2.46036e-06,4.85109e-07,1.97525e-06
XY,0.045,4707,37660,0.726466,0,1505.26,3952,4.18444,0.261528,2.46036e-06,4.85109e-07,1.97525e-06
XY,0.045,4675,37408,0.721605,0,1524.67,3789,4.15644,0.259778,2.45758e-06,4.82332e-07,1.97525e-06
XY,0.046,4624,36983,0.697898,0,1702.15,4498,4.10922,0.256826,2.45887e-06,4.83623e-07,1.97525e-06
XY,0.046,4662,37298,0.703842,0,1489.7,4423,4.14422,0.259014,2.45854e-06,4.83286e-07,1.97525e-06
XY,0.046,4588,36703,0.692614,0,1531.67,4468,4.07811,0.254882,2.45068e-06,4.75433e-07,1.97525e-06
XY,0.046,4588,36703,0.692614,0,1531.67,4468,4.07811,0.254882,2.45068e-06,4.75433e-07,1.97525e-06
XY,0.046,4640,37133,0.700728,0,1646.55,4368,4.12589,0.257868,2.45635e-06,4.81094e-07,1.97525e-06
XY,0.047,4667,37323,0.689328,0,1762.62,4449,4.147,0.259188,2.45227e-06,4.77023e-07,1.97525e-06
XY,0.047,4635,37072,0.684693,0,1756.19,4233,4.11911,0.257444,2.45612e-06,4.80865e-07,1.97525e-06
XY,0.047,4635,37072,0.684693,0,1756.19,4233,4.11911,0.257444,2.45612e-06,4.80865e-07,1.97525e-06
XY,0.047,4714,37716,0.696587,0,1619.93,4525,4.19067,0.261917,2.46294e-06,4.87693e-07,1.97525e-06
XY,0.047,4646,37162,0.686355,0,1577.07,4534,4.12911,0.258069,2.4533e-06,4.78048e-07,1.97525e-06
XY,0.048,4736,37884,0.685113,0,1817.34,4735,4.20933,0.263083,2.46715e-06,4.91898e-07,1.97525e-06
XY,0.048,4628,37030,0.669669,0,1771.28,5365,4.11444,0.257153,2.45371e-06,4.78458e-07,1.97525e-06
XY,0.048,4697,37543,0.678946,0,1830.78,4543,4.17144,0.260715,2.4599e-06,4.84648e-07,1.97525e-06
XY,0.048,4697,37543,0.678946,0,1830.78,4543,4.17144,0.260715,2.4599e-06,4.84648e-07,1.97525e-06
XY,0.048,4578,36606,0.662001,0,1798.25,4833,4.06733,0.254208,2.44722e-06,4.71973e-07,1.97525e-06
XY,0.049,4708,37664,0.667234,0,1708.58,4281,4.18489,0.261556,2.46108e-06,4.85825e-07,1.97525e-06
XY,0.049,4708,37664,0.667234,0,1708.58,4281,4.18489,0.261556,2.46108e-06,4.85825e-07,1.97525e-06
XY,0.049,4634,37057,0.65648,0,1824.01,4357,4.11744,0.25734,2.46015e-06,4.849e-07,1.97525e-06
XY,0.049,4687,37491,0.664169,0,1847.94,4703,4.16567,0.260354,2.46227e-06,4.8702e-07,1.97525e-06
XY,0.049,4687,37491,0.664169,0,1847.94,4703,4.16567,0.260354,2.46227e-06,4.8702e-07,1.97525e-06
XY,0.05,4605,36841,0.639601,0,1894.02,4798,4.09344,0.25584,2.4527e-06,4.77447e-07,1.97525e-06
XY,0.05,4715,37706,0.654618,0,1794.48,4540,4.18956,0.261847,2.46412e-06,4.88868e-07,1.97525e-06
XY,0.05,4715,37706,0.654618,0,1794.48,4540,4.18956,0.261847,2.46412e-06,4.88868e-07,1.97525e-06
XY,0.05,4691,37544,0.651806,0,2039.34,4726,4.17156,0.260722,2.45544e-06,4.8019e-07,1.97525e-06
XY,0.05,4640,37124,0.644514,0,2032.82,4590,4.12489,0.257806,2.45239e-06,4.77142e-07,1.97525e-06
WEST_FIRST,0.001,171,1368,1.1875,0,7.4269,20,0.152,0.0095,1.99345e-06,1.69172e-08,1.97653e-06
WEST_FIRST,0.001,171,1368,1.1875,0,7.4269,20,0.152,0.0095,1.99345e-06,1.69172e-08,1.97653e-06
WEST_FIRST,0.001,171,1368,1.1875,0,7.4269,20,0.152,0.0095,1.99345e-06,1.69172e-08,1.97653e-06
WEST_FIRST,0.001,144,1152,1,0,7.55556,21,0.128,0.008,1.99084e-06,1.43104e-08,1.97653e-06
WEST_FIRST,0.001,144,1152,1,0,7.55556,21,0.128,0.008,1.99084e-06,1.43104e-08,1.97653e-06
WEST_FIRST,0.002,289,2311,1.00304,0,8.16609,29,0.256778,0.0160486,2.00684e-06,3.03084e-08,1.97653e-06
WEST_FIRST,0.002,289,2311,1.00304,0,8.16609,29,0.256778,0.0160486,2.00684e-06,3.03084e-08,1.97653e-06
WEST_FIRST,0.002,289,2311,1.00304,0,8.16609,29,0.256778,0.0160486,2.00684e-06,3.03084e-08,1.97653e-06
WEST_FIRST,0.002,289,2311,1.00304,0,8.16609,29,0.256778,0.0160486,2.00684e-06,3.03084e-08,1.97653e-06
WEST_FIRST,0.002,289,2311,1.00304,0,8.16609,29,0.256778,0.0160486,2.00684e-06,3.03084e-08,1.97653e-06
WEST_FIRST,0.003,419,3352,0.969907,0,8.47494,38,0.372444,0.0232778,2.01859e-06,4.206e-08,1.97653e-06
WEST_FIRST,0.003,419,3352,0.969907,0,8.47494,38,0.372444,0.0232778,2.01859e-06,4.206e-08,1.97653e-06
WEST_FIRST,0.003,419,3352,0.969907,0,8.47494,38,0.372444,0.0232778,2.01859e-06,4.206e-08,1.97653e-06
WEST_FIRST,0.003,419,3352,0.969907,0,8.47494,38,0.372444,0.0232778,2.01859e-06,4.206e-08,1.97653e-06
WEST_FIRST,0.003,419,3352,0.969907,0,8.47494,38,0.372444,0.0232778,2.01859e-06,4.206e-08,1.97653e-06
WEST_FIRST,0.004,584,4665,1.01237,0,8.75685,39,0.518333,0.0323958,2.03507e-06,5.85423e-08,1.97653e-06
WEST_FIRST,0.004,584,4665,1.01237,0,8.75685,39,0.518333,0.0323958,2.03507e-06,5.85423e-08,1.97653e-06
WEST_FIRST,0.004,574,4585,0.995009,0,8.73693,36,0.509444,0.0318403,2.03302e-06,5.64847e-08,1.97653e-06
WEST_FIRST,0.004,574,4585,0.995009,0,8.73693,36,0.509444,0.0318403,2.03302e-06,5.64847e-08,1.97653e-06
WEST_FIRST,0.004,574,4585,0.995009,0,8.73693,36,0.509444,0.0318403,2.03302e-06,5.64847e-08,1.97653e-06
WEST_FIRST,0.005,688,5504,0.955556,0,9.37209,37,0.611556,0.0382222,2.04589e-06,6.93588e-08,1.97653e-06
WEST_FIRST,0.005,688,5504,0.955556,0,9.37209,37,0.611556,0.0382222,2.04589e-06,6.93588e-08,1.97653e-06
WEST_FIRST,0.005,688,5504,0.955556,0,9.37209,37,0.611556,0.0382222,2.04589e-06,6.93588e-08,1.97653e-06
WEST_FIRST,0.005,710,5675,0.985243,0,9.26338,46,0.630556,0.0394097,2.04859e-06,7.20548e-08,1.97653e-06
WEST_FIRST,0.005,710,5675,0.985243,0,9.26338,46,0.630556,0.0394097,2.04859e-06,7.20548e-08,1.97653e-06
WEST_FIRST,0.006,867,6942,1.00434,0,9.72203,53,0.771333,0.0482083,2.06421e-06,8.76818e-08,1.97653e-06
WEST_FIRST,0.006,867,6942,1.00434,0,9.72203,53,0.771333,0.0482083,2.06421e-06,8.76818e-08,1.97653e-06
WEST_FIRST,0.006,867,6942,1.00434,0,9.72203,53,0.771333,0.0482083,2.06421e-06,8.76818e-08,1.97653e-06
WEST_FIRST,0.006,867,6942,1.00434,0,9.72203,53,0.771333,0.0482083,2.06421e-06,8.76818e-08,1.97653e-06
WEST_FIRST,0.006,899,7191,1.04036,0,9.92214,57,0.799,0.0499375,2.06783e-06,9.12988e-08,1.97653e-06
WEST_FIRST,0.007,1073,8588,1.06498,0,9.97297,67,0.954222,0.0596389,2.08397e-06,1.07442e-07,1.97653e-06
WEST_FIRST,0.007,1073,8588,1.06498,0,9.97297,67,0.954222,0.0596389,2.08397e-06,1.07442e-07,1.97653e-06
WEST_FIRST,0.007,1073,8588,1.06498,0,9.97297,67,0.954222,0.0596389,2.08397e-06,1.07442e-07,1.97653e-06
WEST_FIRST,0.007,1073,8588,1.06498,0,9.97297,67,0.954222,0.0596389,2.08397e-06,1.07442e-07,1.97653e-06
WEST_FIRST,0.007,967,7747,0.960689,0,10.0352,47,0.860778,0.0537986,2.07116e-06,9.4624e-08,1.97653e-06
WEST_FIRST,0.008,1145,9151,0.992947,0,11.3764,73,1.01678,0.0635486,2.09047e-06,1.13939e-07,1.97653e-06
WEST_FIRST,0.008,1145,9151,0.992947,0,11.3764,73,1.01678,0.0635486,2.09047e-06,1.13939e-07,1.97653e-06
WEST_FIRST,0.008,1145,9151,0.992947,0,11.3764,73,1.01678,0.0635486,2.09047e-06,1.13939e-07,1.97653e-06
WEST_FIRST,0.008,1145,9151,0.992947,0,11.3764,73,1.01678,0.0635486,2.09047e-06,1.13939e-07,1.97653e-06
WEST_FIRST,0.008,1145,9151,0.992947,0,11.3764,73,1.01678,0.0635486,2.09047e-06,1.13939e-07,1.97653e-06
WEST_FIRST,0.009,1312,10505,1.01321,0,11.3559,79,1.16722,0.0729514,2.10657e-06,1.30035e-07,1.97653e-06
WEST_FIRST,0.009,1312,10505,1.01321,0,11.3559,79,1.16722,0.0729514,2.10657e-06,1.30035e-07,1.97653e-06
WEST_FIRST,0.009,1312,10505,1.01321,0,11.3559,79,1.16722,0.0729514,2.10657e-06,1.30035e-07,1.97653e-06
WEST_FIRST,0.009,1312,10505,1.01321,0,11.3559,79,1.16722,0.0729514,2.10657e-06,1.30035e-07,1.97653e-06
WEST_FIRST,0.009,1255,10043,0.968654,0,11.0797,59,1.11589,0.0697431,2.10203e-06,1.25494e-07,1.97653e-06
WEST_FIRST,0.01,1401,11222,0.974132,0,10.9565,56,1.24689,0.0779306,2.11469e-06,1.38162e-07,1.97653e-06
WEST_FIRST,0.01,1401,11222,0.974132,0,10.9565,56,1.24689,0.0779306,2.11469e-06,1.38162e-07,1.97653e-06
WEST_FIRST,0.01,1401,11222,0.974132,0,10.9565,56,1.24689,0.0779306,2.11469e-06,1.38162e-07,1.97653e-06
WEST_FIRST,0.01,1401,11222,0.974132,0,10.9565,56,1.24689,0.0779306,2.11469e-06,1.38162e-07,1.97653e-06
WEST_FIRST,0.01,1466,11728,1.01806,0,12.1044,88,1.30311,0.0814444,2.12512e-06,1.48592e-07,1.97653e-06
WEST_FIRST,0.011,1591,12715,1.00339,0,12.3708,87,1.41278,0.0882986,2.13622e-06,1.5969e-07,1.97653e-06
WEST_FIRST,0.011,1591,12715,1.00339,0,12.3708,87,1.41278,0.0882986,2.13622e-06,1.5969e-07,1.97653e-06
WEST_FIRST,0.011,1591,12715,1.00339,0,12.3708,87,1.41278,0.0882986,2.13622e-06,1.5969e-07,1.97653e-06
WEST_FIRST,0.011,1565,12525,0.9884,0,12.1898,64,1.39167,0.0869792,2.13448e-06,1.57949e-07,1.97653e-06
WEST_FIRST,0.011,1565,12525,0.9884,0,12.1898,64,1.39167,0.0869792,2.13448e-06,1.57949e-07,1.97653e-06
WEST_FIRST,0.012,1707,13663,0.988354,0,13.4066,86,1.51811,0.0948819,2.14801e-06,1.71482e-07,1.97653e-06
WEST_FIRST,0.012,1707,13663,0.988354,0,13.4066,86,1.51811,0.0948819,2.14801e-06,1.71482e-07,1.97653e-06
WEST_FIRST,0.012,1707,13663,0.988354,0,13.4066,86,1.51811,0.0948819,2.14801e-06,1.71482e-07,1.97653e-06
WEST_FIRST,0.012,1771,14179,1.02568,0,13.2225,64,1.57544,0.0984653,2.154e-06,1.77468e-07,1.97653e-06
WEST_FIRST,0.012,1771,14179,1.02568,0,13.2225,64,1.57544,0.0984653,2.154e-06,1.77468e-07,1.97653e-06
WEST_FIRST,0.013,1829,14621,0.976295,0,14.2827,106,1.62456,0.101535,2.16179e-06,1.85262e-07,1.97653e-06
WEST_FIRST,0.013,1829,14621,0.976295,0,14.2827,106,1.62456,0.101535,2.16179e-06,1.85262e-07,1.97653e-06
WEST_FIRST,0.013,1912,15303,1.02183,0,14.727,89,1.70033,0.106271,2.16943e-06,1.92904e-07,1.97653e-06
WEST_FIRST,0.013,1912,15303,1.02183,0,14.727,89,1.70033,0.106271,2.16943e-06,1.92904e-07,1.97653e-06
WEST_FIRST,0.013,1912,15303,1.02183,0,14.727,89,1.70033,0.106271,2.16943e-06,1.92904e-07,1.97653e-06
WEST_FIRST,0.014,1994,15949,0.988901,0,14.6334,76,1.77211,0.110757,2.17727e-06,2.00735e-07,1.97653e-06
WEST_FIRST,0.014,2055,16447,1.01978,0,14.8195,102,1.82744,0.114215,2.18104e-06,2.04512e-07,1.97653e-06
WEST_FIRST,0.014,2055,16447,1.01978,0,14.8195,102,1.82744,0.114215,2.18104e-06,2.04512e-07,1.97653e-06
WEST_FIRST,0.014,2055,16447,1.01978,0,14.8195,102,1.82744,0.114215,2.18104e-06,2.04512e-07,1.97653e-06
WEST_FIRST,0.014,2040,16305,1.01097,0,15.9721,113,1.81167,0.113229,2.18543e-06,2.08903e-07,1.97653e-06
WEST_FIRST,0.015,2195,17549,1.01557,0,16.2456,88,1.94989,0.121868,2.20087e-06,2.24334e-07,1.97653e-06
WEST_FIRST,0.015,2195,17549,1.01557,0,16.2456,88,1.94989,0.121868,2.20087e-06,2.24334e-07,1.97653e-06
WEST_FIRST,0.015,2195,17549,1.01557,0,16.2456,88,1.94989,0.121868,2.20087e-06,2.24334e-07,1.97653e-06
WEST_FIRST,0.015,2198,17589,1.01788,0,16.2097,108,1.95433,0.122146,2.19881e-06,2.22274e-07,1.97653e-06
WEST_FIRST,0.015,2198,17589,1.01788,0,16.2097,108,1.95433,0.122146,2.19881e-06,2.22274e-07,1.97653e-06
WEST_FIRST,0.016,2303,18414,0.999023,0,16.8645,158,2.046,0.127875,2.20518e-06,2.28649e-07,1.97653e-06
WEST_FIRST,0.016,2375,19001,1.03087,0,16.6872,82,2.11122,0.131951,2.21686e-06,2.4033e-07,1.97653e-06
WEST_FIRST,0.016,2375,19001,1.03087,0,16.6872,82,2.11122,0.131951,2.21686e-06,2.4033e-07,1.97653e-06
WEST_FIRST,0.016,2375,19001,1.03087,0,16.6872,82,2.11122,0.131951,2.21686e-06,2.4033e-07,1.97653e-06
WEST_FIRST,0.016,2354,18819,1.021,0,17.3989,129,2.091,0.130688,2.21643e-06,2.39896e-07,1.97653e-06
WEST_FIRST,0.017,2485,19878,1.01501,0,17.7493,116,2.20867,0.138042,2.22737e-06,2.5084e-07,1.97653e-06
WEST_FIRST,0.017,2485,19878,1.01501,0,17.7493,116,2.20867,0.138042,2.22737e-06,2.5084e-07,1.97653e-06
WEST_FIRST,0.017,2485,19878,1.01501,0,17.7493,116,2.20867,0.138042,2.22737e-06,2.5084e-07,1.97653e-06
WEST_FIRST,0.017,2449,19614,1.00153,0,18.1944,140,2.17933,0.136208,2.22886e-06,2.52331e-07,1.97653e-06
WEST_FIRST,0.017,2449,19614,1.00153,0,18.1944,140,2.17933,0.136208,2.22886e-06,2.52331e-07,1.97653e-06
WEST_FIRST,0.018,2604,20840,1.00502,0,20.5495,173,2.31556,0.144722,2.24248e-06,2.65947e-07,1.97653e-06
WEST_FIRST,0.018,2548,20384,0.983025,0,19.1927,127,2.26489,0.141556,2.23171e-06,2.55177e-07,1.97653e-06
WEST_FIRST,0.018,2548,20384,0.983025,0,19.1927,127,2.26489,0.141556,2.23171e-06,2.55177e-07,1.97653e-06
WEST_FIRST,0.018,2548,20384,0.983025,0,19.1927,127,2.26489,0.141556,2.23171e-06,2.55177e-07,1.97653e-06
WEST_FIRST,0.018,2548,20384,0.983025,0,19.1927,127,2.26489,0.141556,2.23171e-06,2.55177e-07,1.97653e-06
WEST_FIRST,0.019,2785,22279,1.01786,0,20.8478,143,2.47544,0.154715,2.25834e-06,2.81813e-07,1.97653e-06
WEST_FIRST,0.019,2785,22279,1.01786,0,20.8478,143,2.47544,0.154715,2.25834e-06,2.81813e-07,1.97653e-06
WEST_FIRST,0.019,2785,22279,1.01786,0,20.8478,143,2.47544,0.154715,2.25834e-06,2.81813e-07,1.97653e-06
WEST_FIRST,0.019,2761,22098,1.00959,0,19.7986,130,2.45533,0.153458,2.25094e-06,2.74412e-07,1.97653e-06
WEST_FIRST,0.019,2761,22098,1.00959,0,19.7986,130,2.45533,0.153458,2.25094e-06,2.74412e-07,1.97653e-06
WEST_FIRST,0.02,2871,22955,0.996311,0,23.644,170,2.55056,0.15941,2.2677e-06,2.91171e-07,1.97653e-06
WEST_FIRST,0.02,2763,22098,0.959115,0,21.3786,146,2.45533,0.153458,2.25383e-06,2.77298e-07,1.97653e-06
WEST_FIRST,0.02,2763,22098,0.959115,0,21.3786,146,2.45533,0.153458,2.25383e-06,2.77298e-07,1.97653e-06
WEST_FIRST,0.02,2763,22098,0.959115,0,21.3786,146,2.45533,0.153458,2.25383e-06,2.77298e-07,1.97653e-06
WEST_FIRST,0.02,2787,22291,0.967491,0,21.0538,142,2.47678,0.154799,2.2584e-06,2.8187e-07,1.97653e-06
WEST_FIRST,0.021,2959,23666,0.978257,0,23.8881,161,2.62956,0.164347,2.28012e-06,3.03591e-07,1.97653e-06
WEST_FIRST,0.021,2959,23666,0.978257,0,23.8881,161,2.62956,0.164347,2.28012e-06,3.03591e-07,1.97653e-06
WEST_FIRST,0.021,3000,24005,0.99227,0,24.7617,152,2.66722,0.166701,2.27932e-06,3.02792e-07,1.97653e-06
WEST_FIRST,0.021,3000,24005,0.99227,0,24.7617,152,2.66722,0.166701,2.27932e-06,3.02792e-07,1.97653e-06
WEST_FIRST,0.021,3000,24005,0.99227,0,24.7617,152,2.66722,0.166701,2.27932e-06,3.02792e-07,1.97653e-06
WEST_FIRST,0.022,3254,26018,1.02659,0,28.193,183,2.89089,0.180681,2.30415e-06,3.27617e-07,1.97653e-06
WEST_FIRST,0.022,3254,26018,1.02659,0,28.193,183,2.89089,0.180681,2.30415e-06,3.27617e-07,1.97653e-06
WEST_FIRST,0.022,3169,25337,0.999724,0,28.8772,213,2.81522,0.175951,2.29573e-06,3.19194e-07,1.97653e-06
WEST_FIRST,0.022,3169,25337,0.999724,0,28.8772,213,2.81522,0.175951,2.29573e-06,3.19194e-07,1.97653e-06
WEST_FIRST,0.022,3169,25337,0.999724,0,28.8772,213,2.81522,0.175951,2.29573e-06,3.19194e-07,1.97653e-06
WEST_FIRST,0.023,3290,26320,0.993357,0,31.1702,219,2.92444,0.182778,2.3128e-06,3.36265e-07,1.97653e-06
WEST_FIRST,0.023,3290,26320,0.993357,0,31.1702,219,2.92444,0.182778,2.3128e-06,3.36265e-07,1.97653e-06
WEST_FIRST,0.023,3330,26646,1.00566,0,33.8871,284,2.96067,0.185042,2.31447e-06,3.37943e-07,1.97653e-06
WEST_FIRST,0.023,3330,26646,1.00566,0,33.8871,284,2.96067,0.185042,2.31447e-06,3.37943e-07,1.97653e-06
WEST_FIRST,0.023,3330,26646,1.00566,0,33.8871,284,2.96067,0.185042,2.31447e-06,3.37943e-07,1.97653e-06
WEST_FIRST,0.024,3412,27297,0.987305,0,32.786,232,3.033,0.189562,2.32416e-06,3.47631e-07,1.97653e-06
WEST_FIRST,0.024,3412,27297,0.987305,0,32.786,232,3.033,0.189562,2.32416e-06,3.47631e-07,1.97653e-06
WEST_FIRST,0.024,3461,27698,1.00181,0,35.4747,255,3.07756,0.192347,2.32992e-06,3.53392e-07,1.97653e-06
WEST_FIRST,0.024,3461,27698,1.00181,0,35.4747,255,3.07756,0.192347,2.32992e-06,3.53392e-07,1.97653e-06
WEST_FIRST,0.024,3546,28396,1.02705,0,46.4893,529,3.15511,0.197194,2.33115e-06,3.54619e-07,1.97653e-06
WEST_FIRST,0.025,3579,28640,0.994444,0,55.0285,413,3.18222,0.198889,2.33809e-06,3.61561e-07,1.97653e-06
WEST_FIRST,0.025,3579,28640,0.994444,0,55.0285,413,3.18222,0.198889,2.33809e-06,3.61561e-07,1.97653e-06
WEST_FIRST,0.025,3629,29024,1.00778,0,47.2342,451,3.22489,0.201556,2.34056e-06,3.64033e-07,1.97653e-06
WEST_FIRST,0.025,3629,29024,1.00778,0,47.2342,451,3.22489,0.201556,2.34056e-06,3.64033e-07,1.97653e-06
WEST_FIRST,0.025,3565,28527,0.990521,0,40.4816,308,3.16967,0.198104,2.33166e-06,3.55125e-07,1.97653e-06
WEST_FIRST,0.026,3744,29944,0.999733,0,69.5393,671,3.32711,0.207944,2.35695e-06,3.80418e-07,1.97653e-06
WEST_FIRST,0.026,3789,30318,1.01222,0,59.881,501,3.36867,0.210542,2.3608e-06,3.84264e-07,1.97653e-06
WEST_FIRST,0.026,3789,30318,1.01222,0,59.881,501,3.36867,0.210542,2.3608e-06,3.84264e-07,1.97653e-06
WEST_FIRST,0.026,3710,29676,0.990785,0,55.1143,543,3.29733,0.206083,2.35839e-06,3.81855e-07,1.97653e-06
WEST_FIRST,0.026,3710,29676,0.990785,0,55.1143,543,3.29733,0.206083,2.35839e-06,3.81855e-07,1.97653e-06
WEST_FIRST,0.027,3858,30861,0.992188,0,55.4041,429,3.429,0.214312,2.36892e-06,3.92394e-07,1.97653e-06
WEST_FIRST,0.027,3845,30767,0.989165,0,57.6679,511,3.41856,0.21366,2.36308e-06,3.8655e-07,1.97653e-06
WEST_FIRST,0.027,3845,30767,0.989165,0,57.6679,511,3.41856,0.21366,2.36308e-06,3.8655e-07,1.97653e-06
WEST_FIRST,0.027,3844,30746,0.98849,0,54.0721,332,3.41622,0.213514,2.36306e-06,3.86529e-07,1.97653e-06
WEST_FIRST,0.027,3844,30746,0.98849,0,54.0721,332,3.41622,0.213514,2.36306e-06,3.86529e-07,1.97653e-06
WEST_FIRST,0.028,3976,31813,0.986266,0,151.147,1103,3.53478,0.220924,2.38195e-06,4.05423e-07,1.97653e-06
WEST_FIRST,0.028,3976,31813,0.986266,0,151.147,1103,3.53478,0.220924,2.38195e-06,4.05423e-07,1.97653e-06
WEST_FIRST,0.028,3999,31989,0.991722,0,84.5796,841,3.55433,0.222146,2.37869e-06,4.0216e-07,1.97653e-06
WEST_FIRST,0.028,3999,31989,0.991722,0,84.5796,841,3.55433,0.222146,2.37869e-06,4.0216e-07,1.97653e-06
WEST_FIRST,0.028,4017,32132,0.996156,0,241.316,1665,3.57022,0.223139,2.38908e-06,4.12554e-07,1.97653e-06
WEST_FIRST,0.029,4045,32359,0.9686,0,338.044,2297,3.59544,0.224715,2.39421e-06,4.17675e-07,1.97653e-06
WEST_FIRST,0.029,4045,32359,0.9686,0,338.044,2297,3.59544,0.224715,2.39421e-06,4.17675e-07,1.97653e-06
WEST_FIRST,0.029,4061,32486,0.972402,0,199.154,1168,3.60956,0.225597,2.39014e-06,4.13607e-07,1.97653e-06
WEST_FIRST,0.029,4061,32486,0.972402,0,199.154,1168,3.60956,0.225597,2.39014e-06,4.13607e-07,1.97653e-06
WEST_FIRST,0.029,4070,32556,0.974497,0,272.141,1292,3.61733,0.226083,2.39937e-06,4.22839e-07,1.97653e-06
WEST_FIRST,0.03,4190,33520,0.969907,0,139.026,689,3.72444,0.232778,2.40311e-06,4.26581e-07,1.97653e-06
WEST_FIRST,0.03,4124,32985,0.954427,0,362.248,2251,3.665,0.229063,2.39788e-06,4.21345e-07,1.97653e-06
WEST_FIRST,0.03,4112,32909,0.952228,0,319.204,2385,3.65656,0.228535,2.39873e-06,4.22201e-07,1.97653e-06
WEST_FIRST,0.03,4112,32909,0.952228,0,319.204,2385,3.65656,0.228535,2.39873e-06,4.22201e-07,1.97653e-06
WEST_FIRST,0.03,4242,33926,0.981655,0,304.764,2002,3.76956,0.235597,2.40873e-06,4.32196e-07,1.97653e-06
WEST_FIRST,0.031,4110,32877,0.920615,0,541.669,4141,3.653,0.228313,2.40332e-06,4.26789e-07,1.97653e-06
WEST_FIRST,0.031,4168,33340,0.93358,0,331.691,1817,3.70444,0.231528,2.40601e-06,4.29474e-07,1.97653e-06
WEST_FIRST,0.031,4109,32854,0.919971,0,498.148,2251,3.65044,0.228153,2.40067e-06,4.24143e-07,1.97653e-06
WEST_FIRST,0.031,4109,32854,0.919971,0,498.148,2251,3.65044,0.228153,2.40067e-06,4.24143e-07,1.97653e-06
WEST_FIRST,0.031,4008,32057,0.897653,0,558.124,2742,3.56189,0.222618,2.39354e-06,4.17004e-07,1.97653e-06
WEST_FIRST,0.032,4137,33101,0.897922,0,497.459,2519,3.67789,0.229868,2.40601e-06,4.29476e-07,1.97653e-06
WEST_FIRST,0.032,4137,33101,0.897922,0,497.459,2519,3.67789,0.229868,2.40601e-06,4.29476e-07,1.97653e-06
WEST_FIRST,0.032,4141,33123,0.898519,0,482.865,2365,3.68033,0.230021,2.40469e-06,4.28159e-07,1.97653e-06
WEST_FIRST,0.032,4308,34468,0.935004,0,403.51,1600,3.82978,0.239361,2.41796e-06,4.41424e-07,1.97653e-06
WEST_FIRST,0.032,4308,34468,0.935004,0,403.51,1600,3.82978,0.239361,2.41796e-06,4.41424e-07,1.97653e-06
WEST_FIRST,0.033,3992,31938,0.84012,0,829.364,3171,3.54867,0.221792,2.39108e-06,4.14552e-07,1.97653e-06
WEST_FIRST,0.033,3992,31938,0.84012,0,829.364,3171,3.54867,0.221792,2.39108e-06,4.14552e-07,1.97653e-06
WEST_FIRST,0.033,4126,33014,0.868424,0,790.341,3491,3.66822,0.229264,2.40267e-06,4.26142e-07,1.97653e-06
WEST_FIRST,0.033,4135,33065,0.869765,0,592.734,2657,3.67389,0.229618,2.40347e-06,4.26935e-07,1.97653e-06
WEST_FIRST,0.033,4135,33065,0.869765,0,592.734,2657,3.67389,0.229618,2.40347e-06,4.26935e-07,1.97653e-06
WEST_FIRST,0.034,4156,33255,0.849035,0,838.009,3533,3.695,0.230937,2.41229e-06,4.35759e-07,1.97653e-06
WEST_FIRST,0.034,4156,33255,0.849035,0,838.009,3533,3.695,0.230937,2.41229e-06,4.35759e-07,1.97653e-06
WEST_FIRST,0.034,4296,34357,0.87717,0,699.1,2546,3.81744,0.23859,2.41479e-06,4.38255e-07,1.97653e-06
WEST_FIRST,0.034,4221,33776,0.862337,0,725.889,3257,3.75289,0.234556,2.41031e-06,4.3378e-07,1.97653e-06
WEST_FIRST,0.034,4221,33776,0.862337,0,725.889,3257,3.75289,0.234556,2.41031e-06,4.3378e-07,1.97653e-06
WEST_FIRST,0.035,4100,32788,0.813194,0,1070.99,3873,3.64311,0.227694,2.39881e-06,4.22274e-07,1.97653e-06
WEST_FIRST,0.035,4153,33215,0.823785,0,901.554,3553,3.69056,0.23066,2.40241e-06,4.25883e-07,1.97653e-06
WEST_FIRST,0.035,4153,33215,0.823785,0,901.554,3553,3.69056,0.23066,2.40241e-06,4.25883e-07,1.97653e-06
WEST_FIRST,0.035,4166,33327,0.826562,0,869.655,3771,3.703,0.231437,2.41002e-06,4.33485e-07,1.97653e-06
WEST_FIRST,0.035,4103,32822,0.814038,0,855.262,3990,3.64689,0.227931,2.40471e-06,4.28178e-07,1.97653e-06
WEST_FIRST,0.036,4088,32694,0.788339,0,1015.52,3652,3.63267,0.227042,2.4001e-06,4.23569e-07,1.97653e-06
WEST_FIRST,0.036,4069,32551,0.784891,0,1149.56,3649,3.61678,0.226049,2.40015e-06,4.23623e-07,1.97653e-06
WEST_FIRST,0.036,4178,33438,0.806279,0,932.815,3246,3.71533,0.232208,2.40903e-06,4.32494e-07,1.97653e-06
WEST_FIRST,0.036,4178,33438,0.806279,0,932.815,3246,3.71533,0.232208,2.40903e-06,4.32494e-07,1.97653e-06
