route,pir,total_rec_packtess,tota_rec_flits,rec_ideal_flits_ratio,avg_wireless_util,global_avg_delay_cycles,max_delay_cycles,network_throuput,avg_ip_throuput,total_energy,dynamic_energy,static_energy
XY,0.003,440,3513,1.01649,0,8.30909,33,0.390333,0.0243958,2.01864e-06,4.33909e-08,1.97525e-06
XY,0.003,440,3513,1.01649,0,8.30909,33,0.390333,0.0243958,2.01864e-06,4.33909e-08,1.97525e-06
XY,0.003,440,3513,1.01649,0,8.30909,33,0.390333,0.0243958,2.01864e-06,4.33909e-08,1.97525e-06
XY,0.003,440,3513,1.01649,0,8.30909,33,0.390333,0.0243958,2.01864e-06,4.33909e-08,1.97525e-06
XY,0.003,440,3513,1.01649,0,8.30909,33,0.390333,0.0243958,2.01864e-06,4.33909e-08,1.97525e-06
XY,0.003,440,3513,1.01649,0,8.30909,33,0.390333,0.0243958,2.01864e-06,4.33909e-08,1.97525e-06
XY,0.003,440,3513,1.01649,0,8.30909,33,0.390333,0.0243958,2.01864e-06,4.33909e-08,1.97525e-06
XY,0.003,452,3609,1.04427,0,8.3031,46,0.401,0.0250625,2.01955e-06,4.42975e-08,1.97525e-06
XY,0.003,452,3609,1.04427,0,8.3031,46,0.401,0.0250625,2.01955e-06,4.42975e-08,1.97525e-06
XY,0.003,452,3609,1.04427,0,8.3031,46,0.401,0.0250625,2.01955e-06,4.42975e-08,1.97525e-06
XY,0.004,598,4778,1.03689,0,8.87124,39,0.530889,0.0331806,2.03411e-06,5.88598e-08,1.97525e-06
XY,0.004,598,4778,1.03689,0,8.87124,39,0.530889,0.0331806,2.03411e-06,5.88598e-08,1.97525e-06
XY,0.004,598,4778,1.03689,0,8.87124,39,0.530889,0.0331806,2.03411e-06,5.88598e-08,1.97525e-06
XY,0.004,598,4778,1.03689,0,8.87124,39,0.530889,0.0331806,2.03411e-06,5.88598e-08,1.97525e-06
XY,0.004,550,4403,0.955512,0,9.30909,41,0.489222,0.0305764,2.03106e-06,5.58091e-08,1.97525e-06
XY,0.004,550,4403,0.955512,0,9.30909,41,0.489222,0.0305764,2.03106e-06,5.58091e-08,1.97525e-06
XY,0.004,550,4403,0.955512,0,9.30909,41,0.489222,0.0305764,2.03106e-06,5.58091e-08,1.97525e-06
XY,0.004,550,4403,0.955512,0,9.30909,41,0.489222,0.0305764,2.03106e-06,5.58091e-08,1.97525e-06
XY,0.004,550,4403,0.955512,0,9.30909,41,0.489222,0.0305764,2.03106e-06,5.58091e-08,1.97525e-06
XY,0.004,550,4403,0.955512,0,9.30909,41,0.489222,0.0305764,2.03106e-06,5.58091e-08,1.97525e-06
XY,0.005,711,5692,0.988194,0,9.12377,40,0.632444,0.0395278,2.04778e-06,7.25271e-08,1.97525e-06
XY,0.005,754,6024,1.04583,0,8.88329,55,0.669333,0.0418333,2.05268e-06,7.74248e-08,1.97525e-06
XY,0.005,754,6024,1.04583,0,8.88329,55,0.669333,0.0418333,2.05268e-06,7.74248e-08,1.97525e-06
XY,0.005,754,6024,1.04583,0,8.88329,55,0.669333,0.0418333,2.05268e-06,7.74248e-08,1.97525e-06
XY,0.005,754,6024,1.04583,0,8.88329,55,0.669333,0.0418333,2.05268e-06,7.74248e-08,1.97525e-06
XY,0.005,754,6024,1.04583,0,8.88329,55,0.669333,0.0418333,2.05268e-06,7.74248e-08,1.97525e-06
XY,0.005,754,6024,1.04583,0,8.88329,55,0.669333,0.0418333,2.05268e-06,7.74248e-08,1.97525e-06
XY,0.005,754,6024,1.04583,0,8.88329,55,0.669333,0.0418333,2.05268e-06,7.74248e-08,1.97525e-06
XY,0.005,747,5975,1.03733,0,9.22088,41,0.663889,0.0414931,2.04912e-06,7.38673e-08,1.97525e-06
XY,0.005,747,5975,1.03733,0,9.22088,41,0.663889,0.0414931,2.04912e-06,7.38673e-08,1.97525e-06
XY,0.006,863,6924,1.00174,0,9.55272,70,0.769333,0.0480833,2.06102e-06,8.57684e-08,1.97525e-06
XY,0.006,863,6924,1.00174,0,9.55272,70,0.769333,0.0480833,2.06102e-06,8.57684e-08,1.97525e-06
XY,0.006,863,6924,1.00174,0,9.55272,70,0.769333,0.0480833,2.06102e-06,8.57684e-08,1.97525e-06
XY,0.006,863,6924,1.00174,0,9.55272,70,0.769333,0.0480833,2.06102e-06,8.57684e-08,1.97525e-06
XY,0.006,863,6924,1.00174,0,9.55272,70,0.769333,0.0480833,2.06102e-06,8.57684e-08,1.97525e-06
XY,0.006,863,6910,0.999711,0,10.2236,54,0.767778,0.0479861,2.06308e-06,8.78313e-08,1.97525e-06
XY,0.006,863,6910,0.999711,0,10.2236,54,0.767778,0.0479861,2.06308e-06,8.78313e-08,1.97525e-06
XY,0.006,863,6910,0.999711,0,10.2236,54,0.767778,0.0479861,2.06308e-06,8.78313e-08,1.97525e-06
XY,0.006,863,6910,0.999711,0,10.2236,54,0.767778,0.0479861,2.06308e-06,8.78313e-08,1.97525e-06
XY,0.006,863,6910,0.999711,0,10.2236,54,0.767778,0.0479861,2.06308e-06,8.78313e-08,1.97525e-06
XY,0.007,1020,8160,1.0119,0,10.3324,78,0.906667,0.0566667,2.07711e-06,1.01863e-07,1.97525e-06
XY,0.007,974,7794,0.966518,0,10.6561,60,0.866,0.054125,2.07587e-06,1.00618e-07,1.97525e-06
XY,0.007,974,7794,0.966518,0,10.6561,60,0.866,0.054125,2.07587e-06,1.00618e-07,1.97525e-06
XY,0.007,974,7794,0.966518,0,10.6561,60,0.866,0.054125,2.07587e-06,1.00618e-07,1.97525e-06
XY,0.007,974,7794,0.966518,0,10.6561,60,0.866,0.054125,2.07587e-06,1.00618e-07,1.97525e-06
XY,0.007,974,7794,0.966518,0,10.6561,60,0.866,0.054125,2.07587e-06,1.00618e-07,1.97525e-06
XY,0.007,974,7794,0.966518,0,10.6561,60,0.866,0.054125,2.07587e-06,1.00618e-07,1.97525e-06
XY,0.007,979,7835,0.971602,0,10.475,44,0.870556,0.0544097,2.07431e-06,9.90567e-08,1.97525e-06
XY,0.007,979,7835,0.971602,0,10.475,44,0.870556,0.0544097,2.07431e-06,9.90567e-08,1.97525e-06
XY,0.007,979,7835,0.971602,0,10.475,44,0.870556,0.0544097,2.07431e-06,9.90567e-08,1.97525e-06
XY,0.008,1067,8546,0.9273,0,10.0262,47,0.949556,0.0593472,2.08262e-06,1.07369e-07,1.97525e-06
XY,0.008,1067,8546,0.9273,0,10.0262,47,0.949556,0.0593472,2.08262e-06,1.07369e-07,1.97525e-06
XY,0.008,1067,8546,0.9273,0,10.0262,47,0.949556,0.0593472,2.08262e-06,1.07369e-07,1.97525e-06
XY,0.008,1090,8726,0.946832,0,10.3706,55,0.969556,0.0605972,2.08299e-06,1.07743e-07,1.97525e-06
XY,0.008,1090,8726,0.946832,0,10.3706,55,0.969556,0.0605972,2.08299e-06,1.07743e-07,1.97525e-06
XY,0.008,1090,8726,0.946832,0,10.3706,55,0.969556,0.0605972,2.08299e-06,1.07743e-07,1.97525e-06
XY,0.008,1090,8726,0.946832,0,10.3706,55,0.969556,0.0605972,2.08299e-06,1.07743e-07,1.97525e-06
XY,0.008,1090,8726,0.946832,0,10.3706,55,0.969556,0.0605972,2.08299e-06,1.07743e-07,1.97525e-06
XY,0.008,1090,8726,0.946832,0,10.3706,55,0.969556,0.0605972,2.08299e-06,1.07743e-07,1.97525e-06
XY,0.008,1176,9408,1.02083,0,11.0221,63,1.04533,0.0653333,2.09001e-06,1.14756e-07,1.97525e-06
XY,0.009,1303,10421,1.00511,0,10.7644,90,1.15789,0.0723681,2.10448e-06,1.29231e-07,1.97525e-06
XY,0.009,1303,10421,1.00511,0,10.7644,90,1.15789,0.0723681,2.10448e-06,1.29231e-07,1.97525e-06
XY,0.009,1303,10421,1.00511,0,10.7644,90,1.15789,0.0723681,2.10448e-06,1.29231e-07,1.97525e-06
XY,0.009,1303,10421,1.00511,0,10.7644,90,1.15789,0.0723681,2.10448e-06,1.29231e-07,1.97525e-06
XY,0.009,1342,10727,1.03463,0,11.5313,68,1.19189,0.0744931,2.1076e-06,1.32345e-07,1.97525e-06
XY,0.009,1342,10727,1.03463,0,11.5313,68,1.19189,0.0744931,2.1076e-06,1.32345e-07,1.97525e-06
XY,0.009,1342,10727,1.03463,0,11.5313,68,1.19189,0.0744931,2.1076e-06,1.32345e-07,1.97525e-06
XY,0.009,1342,10727,1.03463,0,11.5313,68,1.19189,0.0744931,2.1076e-06,1.32345e-07,1.97525e-06
XY,0.009,1342,10727,1.03463,0,11.5313,68,1.19189,0.0744931,2.1076e-06,1.32345e-07,1.97525e-06
XY,0.009,1342,10727,1.03463,0,11.5313,68,1.19189,0.0744931,2.1076e-06,1.32345e-07,1.97525e-06
XY,0.01,1480,11845,1.02821,0,11.7507,75,1.31611,0.0822569,2.12139e-06,1.4614e-07,1.97525e-06
XY,0.01,1480,11845,1.02821,0,11.7507,75,1.31611,0.0822569,2.12139e-06,1.4614e-07,1.97525e-06
XY,0.01,1480,11845,1.02821,0,11.7507,75,1.31611,0.0822569,2.12139e-06,1.4614e-07,1.97525e-06
XY,0.01,1480,11845,1.02821,0,11.7507,75,1.31611,0.0822569,2.12139e-06,1.4614e-07,1.97525e-06
XY,0.01,1480,11845,1.02821,0,11.7507,75,1.31611,0.0822569,2.12139e-06,1.4614e-07,1.97525e-06
XY,0.01,1429,11427,0.991927,0,11.7796,82,1.26967,0.0793542,2.11677e-06,1.41515e-07,1.97525e-06
XY,0.01,1429,11427,0.991927,0,11.7796,82,1.26967,0.0793542,2.11677e-06,1.41515e-07,1.97525e-06
XY,0.01,1429,11427,0.991927,0,11.7796,82,1.26967,0.0793542,2.11677e-06,1.41515e-07,1.97525e-06
XY,0.01,1429,11427,0.991927,0,11.7796,82,1.26967,0.0793542,2.11677e-06,1.41515e-07,1.97525e-06
XY,0.01,1429,11427,0.991927,0,11.7796,82,1.26967,0.0793542,2.11677e-06,1.41515e-07,1.97525e-06
XY,0.011,1601,12818,1.01152,0,12.4291,62,1.42422,0.0890139,2.1393e-06,1.64045e-07,1.97525e-06
XY,0.011,1601,12818,1.01152,0,12.4291,62,1.42422,0.0890139,2.1393e-06,1.64045e-07,1.97525e-06
XY,0.011,1601,12818,1.01152,0,12.4291,62,1.42422,0.0890139,2.1393e-06,1.64045e-07,1.97525e-06
XY,0.011,1601,12818,1.01152,0,12.4291,62,1.42422,0.0890139,2.1393e-06,1.64045e-07,1.97525e-06
XY,0.011,1601,12818,1.01152,0,12.4291,62,1.42422,0.0890139,2.1393e-06,1.64045e-07,1.97525e-06
XY,0.011,1638,13109,1.03449,0,12.6728,74,1.45656,0.0910347,2.14168e-06,1.66431e-07,1.97525e-06
XY,0.011,1638,13109,1.03449,0,12.6728,74,1.45656,0.0910347,2.14168e-06,1.66431e-07,1.97525e-06
XY,0.011,1638,13109,1.03449,0,12.6728,74,1.45656,0.0910347,2.14168e-06,1.66431e-07,1.97525e-06
XY,0.011,1638,13109,1.03449,0,12.6728,74,1.45656,0.0910347,2.14168e-06,1.66431e-07,1.97525e-06
XY,0.011,1638,13109,1.03449,0,12.6728,74,1.45656,0.0910347,2.14168e-06,1.66431e-07,1.97525e-06
XY,0.012,1732,13865,1.00297,0,12.9809,103,1.54056,0.0962847,2.15035e-06,1.75096e-07,1.97525e-06
XY,0.012,1732,13865,1.00297,0,12.9809,103,1.54056,0.0962847,2.15035e-06,1.75096e-07,1.97525e-06
XY,0.012,1732,13865,1.00297,0,12.9809,103,1.54056,0.0962847,2.15035e-06,1.75096e-07,1.97525e-06
XY,0.012,1732,13865,1.00297,0,12.9809,103,1.54056,0.0962847,2.15035e-06,1.75096e-07,1.97525e-06
XY,0.012,1732,13865,1.00297,0,12.9809,103,1.54056,0.0962847,2.15035e-06,1.75096e-07,1.97525e-06
XY,0.012,1812,14501,1.04897,0,13.5237,92,1.61122,0.100701,2.1558e-06,1.80544e-07,1.97525e-06
XY,0.012,1812,14501,1.04897,0,13.5237,92,1.61122,0.100701,2.1558e-06,1.80544e-07,1.97525e-06
XY,0.012,1812,14501,1.04897,0,13.5237,92,1.61122,0.100701,2.1558e-06,1.80544e-07,1.97525e-06
XY,0.012,1812,14501,1.04897,0,13.5237,92,1.61122,0.100701,2.1558e-06,1.80544e-07,1.97525e-06
XY,0.012,1812,14501,1.04897,0,13.5237,92,1.61122,0.100701,2.1558e-06,1.80544e-07,1.97525e-06
XY,0.013,1874,15019,1.00287,0,13.5928,91,1.66878,0.104299,2.16533e-06,1.90079e-07,1.97525e-06
XY,0.013,1874,15019,1.00287,0,13.5928,91,1.66878,0.104299,2.16533e-06,1.90079e-07,1.97525e-06
XY,0.013,1874,15019,1.00287,0,13.5928,91,1.66878,0.104299,2.16533e-06,1.90079e-07,1.97525e-06
XY,0.013,1874,15019,1.00287,0,13.5928,91,1.66878,0.104299,2.16533e-06,1.90079e-07,1.97525e-06
XY,0.013,1874,15019,1.00287,0,13.5928,91,1.66878,0.104299,2.16533e-06,1.90079e-07,1.97525e-06
XY,0.013,1817,14539,0.97082,0,13.2339,86,1.61544,0.100965,2.15844e-06,1.83189e-07,1.97525e-06
XY,0.013,1817,14539,0.97082,0,13.2339,86,1.61544,0.100965,2.15844e-06,1.83189e-07,1.97525e-06
XY,0.013,1817,14539,0.97082,0,13.2339,86,1.61544,0.100965,2.15844e-06,1.83189e-07,1.97525e-06
XY,0.013,1817,14539,0.97082,0,13.2339,86,1.61544,0.100965,2.15844e-06,1.83189e-07,1.97525e-06
XY,0.013,1790,14310,0.955529,0,13.0698,73,1.59,0.099375,2.15972e-06,1.84468e-07,1.97525e-06
XY,0.014,2008,16069,0.996342,0,14.367,114,1.78544,0.11159,2.1792e-06,2.03949e-07,1.97525e-06
XY,0.014,2008,16069,0.996342,0,14.367,114,1.78544,0.11159,2.1792e-06,2.03949e-07,1.97525e-06
XY,0.014,2008,16069,0.996342,0,14.367,114,1.78544,0.11159,2.1792e-06,2.03949e-07,1.97525e-06
XY,0.014,2008,16069,0.996342,0,14.367,114,1.78544,0.11159,2.1792e-06,2.03949e-07,1.97525e-06
XY,0.014,2010,16074,0.996652,0,14.406,98,1.786,0.111625,2.17833e-06,2.03077e-07,1.97525e-06
XY,0.014,2010,16074,0.996652,0,14.406,98,1.786,0.111625,2.17833e-06,2.03077e-07,1.97525e-06
XY,0.014,2010,16074,0.996652,0,14.406,98,1.786,0.111625,2.17833e-06,2.03077e-07,1.97525e-06
XY,0.014,2010,16074,0.996652,0,14.406,98,1.786,0.111625,2.17833e-06,2.03077e-07,1.97525e-06
XY,0.014,1934,15462,0.958705,0,14.2983,147,1.718,0.107375,2.16959e-06,1.94342e-07,1.97525e-06
XY,0.014,1934,15462,0.958705,0,14.2983,147,1.718,0.107375,2.16959e-06,1.94342e-07,1.97525e-06
XY,0.015,2104,16823,0.973553,0,15.0271,81,1.86922,0.116826,2.18688e-06,2.11626e-07,1.97525e-06
XY,0.015,2104,16823,0.973553,0,15.0271,81,1.86922,0.116826,2.18688e-06,2.11626e-07,1.97525e-06
XY,0.015,2116,16951,0.980961,0,14.319,77,1.88344,0.117715,2.18838e-06,2.13132e-07,1.97525e-06
XY,0.015,2116,16951,0.980961,0,14.319,77,1.88344,0.117715,2.18838e-06,2.13132e-07,1.97525e-06
XY,0.015,2116,16951,0.980961,0,14.319,77,1.88344,0.117715,2.18838e-06,2.13132e-07,1.97525e-06
XY,0.015,2116,16951,0.980961,0,14.319,77,1.88344,0.117715,2.18838e-06,2.13132e-07,1.97525e-06
XY,0.015,2212,17701,1.02436,0,14.8269,90,1.96678,0.122924,2.19575e-06,2.20496e-07,1.97525e-06
XY,0.015,2212,17701,1.02436,0,14.8269,90,1.96678,0.122924,2.19575e-06,2.20496e-07,1.97525e-06
XY,0.015,2212,17701,1.02436,0,14.8269,90,1.96678,0.122924,2.19575e-06,2.20496e-07,1.97525e-06
XY,0.015,2212,17701,1.02436,0,14.8269,90,1.96678,0.122924,2.19575e-06,2.20496e-07,1.97525e-06
XY,0.016,2340,18716,1.01541,0,17.3979,156,2.07956,0.129972,2.21397e-06,2.38715e-07,1.97525e-06
XY,0.016,2297,18381,0.997233,0,16.5877,98,2.04233,0.127646,2.20976e-06,2.34507e-07,1.97525e-06
XY,0.016,2297,18381,0.997233,0,16.5877,98,2.04233,0.127646,2.20976e-06,2.34507e-07,1.97525e-06
XY,0.016,2297,18381,0.997233,0,16.5877,98,2.04233,0.127646,2.20976e-06,2.34507e-07,1.97525e-06
XY,0.016,2368,18960,1.02865,0,17.0156,127,2.10667,0.131667,2.21082e-06,2.3557e-07,1.97525e-06
XY,0.016,2368,18960,1.02865,0,17.0156,127,2.10667,0.131667,2.21082e-06,2.3557e-07,1.97525e-06
XY,0.016,2368,18960,1.02865,0,17.0156,127,2.10667,0.131667,2.21082e-06,2.3557e-07,1.97525e-06
XY,0.016,2368,18960,1.02865,0,17.0156,127,2.10667,0.131667,2.21082e-06,2.3557e-07,1.97525e-06
XY,0.016,2296,18370,0.996636,0,17.4891,138,2.04111,0.127569,2.20634e-06,2.31092e-07,1.97525e-06
XY,0.016,2296,18370,0.996636,0,17.4891,138,2.04111,0.127569,2.20634e-06,2.31092e-07,1.97525e-06
XY,0.017,2437,19524,0.996936,0,17.6676,103,2.16933,0.135583,2.224e-06,2.48746e-07,1.97525e-06
XY,0.017,2437,19524,0.996936,0,17.6676,103,2.16933,0.135583,2.224e-06,2.48746e-07,1.97525e-06
XY,0.017,2373,18993,0.969822,0,17.7944,166,2.11033,0.131896,2.21608e-06,2.40827e-07,1.97525e-06
XY,0.017,2373,18993,0.969822,0,17.7944,166,2.11033,0.131896,2.21608e-06,2.40827e-07,1.97525e-06
XY,0.017,2373,18993,0.969822,0,17.7944,166,2.11033,0.131896,2.21608e-06,2.40827e-07,1.97525e-06
XY,0.017,2373,18993,0.969822,0,17.7944,166,2.11033,0.131896,2.21608e-06,2.40827e-07,1.97525e-06
XY,0.017,2502,20052,1.0239,0,19.3034,140,2.228,0.13925,2.22653e-06,2.51281e-07,1.97525e-06
XY,0.017,2502,20052,1.0239,0,19.3034,140,2.228,0.13925,2.22653e-06,2.51281e-07,1.97525e-06
XY,0.017,2502,20052,1.0239,0,19.3034,140,2.228,0.13925,2.22653e-06,2.51281e-07,1.97525e-06
XY,0.017,2502,20052,1.0239,0,19.3034,140,2.228,0.13925,2.22653e-06,2.51281e-07,1.97525e-06
XY,0.018,2613,20897,1.00776,0,19.4252,134,2.32189,0.145118,2.23917e-06,2.63919e-07,1.97525e-06
XY,0.018,2613,20897,1.00776,0,19.4252,134,2.32189,0.145118,2.23917e-06,2.63919e-07,1.97525e-06
XY,0.018,2613,20897,1.00776,0,19.4252,134,2.32189,0.145118,2.23917e-06,2.63919e-07,1.97525e-06
XY,0.018,2592,20728,0.999614,0,20.0714,133,2.30311,0.143944,2.23762e-06,2.62369e-07,1.97525e-06
XY,0.018,2592,20728,0.999614,0,20.0714,133,2.30311,0.143944,2.23762e-06,2.62369e-07,1.97525e-06
XY,0.018,2592,20728,0.999614,0,20.0714,133,2.30311,0.143944,2.23762e-06,2.62369e-07,1.97525e-06
XY,0.018,2592,20728,0.999614,0,20.0714,133,2.30311,0.143944,2.23762e-06,2.62369e-07,1.97525e-06
XY,0.018,2583,20659,0.996287,0,18.9926,131,2.29544,0.143465,2.23649e-06,2.61238e-07,1.97525e-06
XY,0.018,2583,20659,0.996287,0,18.9926,131,2.29544,0.143465,2.23649e-06,2.61238e-07,1.97525e-06
XY,0.018,2583,20659,0.996287,0,18.9926,131,2.29544,0.143465,2.23649e-06,2.61238e-07,1.97525e-06
XY,0.019,2677,21400,0.977705,0,19.7979,125,2.37778,0.148611,2.24599e-06,2.70734e-07,1.97525e-06
XY,0.019,2677,21400,0.977705,0,19.7979,125,2.37778,0.148611,2.24599e-06,2.70734e-07,1.97525e-06
XY,0.019,2677,21400,0.977705,0,19.7979,125,2.37778,0.148611,2.24599e-06,2.70734e-07,1.97525e-06
XY,0.019,2677,21400,0.977705,0,19.7979,125,2.37778,0.148611,2.24599e-06,2.70734e-07,1.97525e-06
XY,0.019,2757,22075,1.00854,0,19.9565,120,2.45278,0.153299,2.25357e-06,2.78322e-07,1.97525e-06
XY,0.019,2757,22075,1.00854,0,19.9565,120,2.45278,0.153299,2.25357e-06,2.78322e-07,1.97525e-06
XY,0.019,2757,22075,1.00854,0,19.9565,120,2.45278,0.153299,2.25357e-06,2.78322e-07,1.97525e-06
XY,0.019,2778,22216,1.01499,0,22.5367,186,2.46844,0.154278,2.25272e-06,2.77471e-07,1.97525e-06
XY,0.019,2778,22216,1.01499,0,22.5367,186,2.46844,0.154278,2.25272e-06,2.77471e-07,1.97525e-06
XY,0.019,2778,22216,1.01499,0,22.5367,186,2.46844,0.154278,2.25272e-06,2.77471e-07,1.97525e-06
XY,0.02,2829,22627,0.982075,0,21.3238,139,2.51411,0.157132,2.25862e-06,2.83372e-07,1.97525e-06
XY,0.02,2829,22627,0.982075,0,21.3238,139,2.51411,0.157132,2.25862e-06,2.83372e-07,1.97525e-06
XY,0.02,2829,22627,0.982075,0,21.3238,139,2.51411,0.157132,2.25862e-06,2.83372e-07,1.97525e-06
XY,0.02,2829,22627,0.982075,0,21.3238,139,2.51411,0.157132,2.25862e-06,2.83372e-07,1.97525e-06
XY,0.02,2927,23421,1.01654,0,23.5856,161,2.60233,0.162646,2.26566e-06,2.90411e-07,1.97525e-06
XY,0.02,2927,23421,1.01654,0,23.5856,161,2.60233,0.162646,2.26566e-06,2.90411e-07,1.97525e-06
XY,0.02,2927,23421,1.01654,0,23.5856,161,2.60233,0.162646,2.26566e-06,2.90411e-07,1.97525e-06
XY,0.02,2886,23085,1.00195,0,23.1587,186,2.565,0.160312,2.26664e-06,2.91387e-07,1.97525e-06
XY,0.02,2886,23085,1.00195,0,23.1587,186,2.565,0.160312,2.26664e-06,2.91387e-07,1.97525e-06
XY,0.02,2886,23085,1.00195,0,23.1587,186,2.565,0.160312,2.26664e-06,2.91387e-07,1.97525e-06
XY,0.021,3082,24664,1.01951,0,23.3965,139,2.74044,0.171278,2.28764e-06,3.12384e-07,1.97525e-06
XY,0.021,3082,24664,1.01951,0,23.3965,139,2.74044,0.171278,2.28764e-06,3.12384e-07,1.97525e-06
XY,0.021,3082,24664,1.01951,0,23.3965,139,2.74044,0.171278,2.28764e-06,3.12384e-07,1.97525e-06
XY,0.021,3082,24664,1.01951,0,23.3965,139,2.74044,0.171278,2.28764e-06,3.12384e-07,1.97525e-06
XY,0.021,3037,24320,1.00529,0,24.593,197,2.70222,0.168889,2.28247e-06,3.07222e-07,1.97525e-06
XY,0.021,3037,24320,1.00529,0,24.593,197,2.70222,0.168889,2.28247e-06,3.07222e-07,1.97525e-06
XY,0.021,3037,24320,1.00529,0,24.593,197,2.70222,0.168889,2.28247e-06,3.07222e-07,1.97525e-06
XY,0.021,2997,23986,0.991485,0,24.6363,164,2.66511,0.166569,2.27856e-06,3.03307e-07,1.97525e-06
XY,0.021,2997,23986,0.991485,0,24.6363,164,2.66511,0.166569,2.27856e-06,3.03307e-07,1.97525e-06
XY,0.021,2997,23986,0.991485,0,24.6363,164,2.66511,0.166569,2.27856e-06,3.03307e-07,1.97525e-06
XY,0.022,3107,24842,0.980193,0,25.3228,188,2.76022,0.172514,2.28819e-06,3.12942e-07,1.97525e-06
XY,0.022,3107,24842,0.980193,0,25.3228,188,2.76022,0.172514,2.28819e-06,3.12942e-07,1.97525e-06
XY,0.022,3107,24842,0.980193,0,25.3228,188,2.76022,0.172514,2.28819e-06,3.12942e-07,1.97525e-06
XY,0.022,3153,25234,0.99566,0,25.7238,178,2.80378,0.175236,2.2946e-06,3.19347e-07,1.97525e-06
XY,0.022,3153,25234,0.99566,0,25.7238,178,2.80378,0.175236,2.2946e-06,3.19347e-07,1.97525e-06
XY,0.022,3153,25234,0.99566,0,25.7238,178,2.80378,0.175236,2.2946e-06,3.19347e-07,1.97525e-06
XY,0.022,3131,25044,0.988163,0,25.3532,200,2.78267,0.173917,2.29064e-06,3.15391e-07,1.97525e-06
XY,0.022,3131,25044,0.988163,0,25.3532,200,2.78267,0.173917,2.29064e-06,3.15391e-07,1.97525e-06
XY,0.022,3131,25044,0.988163,0,25.3532,200,2.78267,0.173917,2.29064e-06,3.15391e-07,1.97525e-06
XY,0.022,3040,24320,0.959596,0,26.648,220,2.70222,0.168889,2.28841e-06,3.13155e-07,1.97525e-06
XY,0.023,3226,25804,0.973883,0,26.8859,223,2.86711,0.179194,2.30597e-06,3.30716e-07,1.97525e-06
XY,0.023,3226,25804,0.973883,0,26.8859,223,2.86711,0.179194,2.30597e-06,3.30716e-07,1.97525e-06
XY,0.023,3359,26867,1.014,0,31.8217,314,2.98522,0.186576,2.31538e-06,3.40124e-07,1.97525e-06
XY,0.023,3359,26867,1.014,0,31.8217,314,2.98522,0.186576,2.31538e-06,3.40124e-07,1.97525e-06
XY,0.023,3369,26941,1.01679,0,31.7162,376,2.99344,0.18709,2.31295e-06,3.37701e-07,1.97525e-06
XY,0.023,3369,26941,1.01679,0,31.7162,376,2.99344,0.18709,2.31295e-06,3.37701e-07,1.97525e-06
